WorkerId,imageID,Answer.tag1,Answer.tag10,Answer.tag2,Answer.tag3,Answer.tag4,Answer.tag5,Answer.tag6,Answer.tag7,Answer.tag8,Answer.tag9
734511,5ec4f767f0611d7ddd7405c9.jpg,fridge,,kitchen,cabinets,storage,vessel,pots,pans,interior,room
823524,5d4bf298cf0b3a0f3f358894.jpg,kat,,steel,brown,good,quality,,,,
626800,5d4bf298cf0b3a0f3f358894.jpg,house gate,,colour with brown,up open,design is beautiful,saftey house,,,,
309281,5d4bf298cf0b3a0f3f358894.jpg,Metal gate,Entrance,Intricate design,Symmetrical,Floral motifs,Geometric shapes,Opening,Chinese characters,Red banners,Greenery
176560,5d4be8d6cf0b3a0f3f34780a.jpg,speaker,,sofa,house,slope,tres,,,,
433189,5d4be8d6cf0b3a0f3f34780a.jpg,sofa,,glass,cloth,bottle,floor,,,,
587058,5fa326c6a4fd61726a5dfd1c.jpg,kitchen,,counter top,clean,sink,cooking,,,,
761105,5fa326c6a4fd61726a5dfd1c.jpg,kitchen,,sink,room,fridge,faucet,,,,
721645,5d4bf050cf0b3a0f3f354bba.jpg,blue,,bucket,white,scrub,soap,,,,
355768,5d4bf050cf0b3a0f3f354bba.jpg,Blue bucket,Beach scene,Sandy ground,White ball,Green ball,Green rectangle,Water,Pebbles,Footprints,Children's play
416862,5d4bee66cf0b3a0f3f35152a.jpg,shofa,,cloth,bollun,toys,tree,,,,
812292,5d4bf2bacf0b3a0f3f358c94.jpg,door,,window,flowers,stucco,house,,,,
376524,5d4bf2bacf0b3a0f3f358c94.jpg,White door,Entrance,Glass window,Stairs,Handrail,Green wall,Purple flowers,Hanging cloths,Birdcage,Residential
531113,5d4bf2bacf0b3a0f3f358c94.jpg,White door,Outdoor entrance,Glass window,Wooden stairs,Handrail,Purple flowers,Green wall,Wooden cage,Door handle,Text symbols
587058,5d4bf304cf0b3a0f3f359580.jpg,BLUE,,BUCKET,SAND,WATER,STORE,,,,
176560,5d4bf304cf0b3a0f3f359580.jpg,water,,pucket,ground,can,wood,,,,
918411,61d601c03b935c86a03adf2e.jpg,tree,,road,grass,dress,clothea,sky,cloud,,
782846,61d601c03b935c86a03adf2e.jpg,Clothing,Sky,Drying,Outdoors,Bushes,Grass,Rural,Dirt path,Trees,
435476,61d601c03b935c86a03adf2e.jpg,Laundry,Trees,Grassland,Clothesline,Bushes,Outdoors,Pathway,Sky,Rural,Drying
918411,5d4bf0d6cf0b3a0f3f355938.jpg,bucket,,container,water,sand,vessel,,,,
815247,5d4bf0d6cf0b3a0f3f355938.jpg,Sand,,Plastic container,Steel container,Water,Stones,,,,
336785,5d4be09fcf0b3a0f3f339909.jpg,Interior,,Home appliances,Kitchen ware,Microwave,Refridgerator,Household items,,,
730266,5d4be09fcf0b3a0f3f339909.jpg,fridge,,kitchen table,microwave oven,mixie,kitchen vessels,,,,
815247,5d4be09fcf0b3a0f3f339909.jpg,Refrigerator,,Oven,Bucket,Stove,Spoon,Vessels,,,
284919,5d4be952cf0b3a0f3f348682.jpg,sofa,,tv,door,screen,toys,,,,
918411,5d4be952cf0b3a0f3f348682.jpg,sofa,,tv,door,curtain,car,paper,,,
811102,5d4beefbcf0b3a0f3f35265c.jpg,Cloth,,Dry,Sunny,Rural,Poor,,,,
284919,5d4beefbcf0b3a0f3f35265c.jpg,dress,,hanger,stick,wall,wood,,,,
587058,5d4beb92cf0b3a0f3f34c786.jpg,white,,besautiful,plants,kept,house,,,,
531113,5d4beb92cf0b3a0f3f34c786.jpg,White door,Entrance mat,Geometric design,Potted plants,Tiled ground,Vine,Raised circular pattern,Framed by wall,Branches hanging,Plant growth
533612,5d4bdfa5cf0b3a0f3f337fc1.jpg,Handwashing,Bubbles,Soap,Hygiene,Water,Basin,Cleaning,Sanitation,Health,Faucet
289553,5d4bdfa5cf0b3a0f3f337fc1.jpg,hand,,bucket,pipe,water,washing,,,,
776491,5f80ac06959799a59a4bff03.jpg,wood,,kitchen,cooker,gas,fridge,,,,
187330,5f80ac06959799a59a4bff03.jpg,Microwave oven,,Gas Stove,Wall Clock,Refrigerator,Dish rack,,,,
178862,5f80ac06959799a59a4bff03.jpg,kitchen,,oven,stove,coker,tap,,,,
587058,5f4034ad34b9746f10972f65.jpg,TABLE,,CHAIR,CLOTHES,DRYING,HANG,,,,
835592,5f4034ad34b9746f10972f65.jpg,Living room,,White curtains,White chairs,Coat rack,Open door,,,,
272809,5f4034ad34b9746f10972f65.jpg,CHAIR,,TABLE,ROOM,CLOTHES,drying,,,,
324853,5d4be224cf0b3a0f3f33c347.jpg,the boy,person miss one theeth,red droes,blue paint,he is black person,its yellow drom,its workeing place,shooes are there,person has poor people,the person play
152884,5d4be224cf0b3a0f3f33c347.jpg,hand washing,,smiley kid,poor neighborhood,black kid,yard washing,happy kid,,,
847483,5d4be224cf0b3a0f3f33c347.jpg,Child,Outdoor,Bucket,Red sweater,Blue pants,Handwashing,Metal wall,Shoes,Sandals,Dirt floor
287276,5d4bf251cf0b3a0f3f35811a.jpg,cloth,,mug,soap,water,tub,brush,,,
291867,5d4bf251cf0b3a0f3f35811a.jpg,Dirty sink,Grime,Cleaning supplies,Soap bar,Scrubbing brush,Pot,Sponge,Outdoor,Concrete,Yellow bucket
885427,5d4bf001cf0b3a0f3f35437a.jpg,Mud House,,Drying Clothes,Blue Tub,Green Background,Trees,Village Life,,,
166085,5d4bf001cf0b3a0f3f35437a.jpg,plastic dish,,cloth,wire,wall,soil,silpper,,,
853350,5d4bf40acf0b3a0f3f35af64.jpg,Stove,Window,Kitchen items,Countertop,Refrigerator,Shelf,Water dispenser,Microwave,Green wall,Cabinet
309281,5d4bf40acf0b3a0f3f35af64.jpg,Stove,Arched window,Countertop,Refrigerator,Shelving,Green wall,Water dispenser,Cabinets,Kitchen items,Containers
416025,5d4bef1fcf0b3a0f3f352a9c.jpg,bowl,,blue bowl,water,outdoor area,dirty floor,,,,
533612,5d4be405cf0b3a0f3f33f5a2.jpg,Living room,Patio,Armchairs,Sofa,Glass doors,Curtains,Artwork,Cushions,Blanket,Coffee table
259056,5d4be405cf0b3a0f3f33f5a2.jpg,SCREEN,,SOFA,PILLOW,TABLE,TELEVISION,,,,
178862,5d4be405cf0b3a0f3f33f5a2.jpg,door,,sofa,flour,table,billow,,,,
272809,5d4bf48ecf0b3a0f3f35bd38.jpg,stone,,big,wash,water,dry,,,,
679739,5d4bf48ecf0b3a0f3f35bd38.jpg,Laundry Washing Tool,,Handwashing Stone,Traditional Washing Aid,Natural Laundry Stone,Cloth Cleaning Stone,,,,
887094,5d4bf48ecf0b3a0f3f35bd38.jpg,plate,,cup,wood,stone,mug,,,,
178862,5fd04806f2d9500e43594478.jpg,woman,,dress,moutain,tree,house,,,,
282053,5fd04806f2d9500e43594478.jpg,Human,,Women,Cloths,Cloth line,Nature,Mountains,,,
587058,5fd04806f2d9500e43594478.jpg,LADY,,WOMEN,CLOTHES,DRYING,SUNSHINE,,,,
503547,5d4bde6fcf0b3a0f3f336139.jpg,Pillow,,Chair,Clock,shofa,Cloths,Frame,Screen,,
672975,5d4bde6fcf0b3a0f3f336139.jpg,wallclock,,photo,washing cloth,flower wash,sofa,,,,
494374,5d4bde6fcf0b3a0f3f336139.jpg,comfort,tv area,entertainment,seating,decor,lighting,cozy,drying clothes,relaxation,family
178862,5d4be160cf0b3a0f3f33af71.jpg,sink,,tap,water,woman,wall,,,,
412556,5d4be160cf0b3a0f3f33af71.jpg,sink,,wash,women,spoon,bottle,,,,
598710,5d4bed6fcf0b3a0f3f34f9b2.jpg,water,,plate,powder,stone,the ground,,,,
129345,5d4bed6fcf0b3a0f3f34f9b2.jpg,Basin,Dirt floor,Detergent,Scrubbing pads,Water,Cleaning,Rustic,Outdoor,Loofah,Sponge
918411,619e5d4fbca82226534b1f1d.jpg,cabinet,,fridge,vessels,sink,tap,stove,,,
823524,5d4be688cf0b3a0f3f343d8b.jpg,shoba,,house,mat,billow,toll,,,,
287276,5d4be688cf0b3a0f3f343d8b.jpg,sofa,,chire,tv,table,cloth,,,,
665983,5d4be688cf0b3a0f3f343d8b.jpg,sofa,,doll,chair,billow,mat,bag,,,
272809,61c244e4fe356b325794297b.jpg,BUCKET,,WATER,PURPLE,FLAT SURFACE,ROOF,,,,
940791,5d4bee98cf0b3a0f3f351ae6.jpg,wastw room,,table,dress,doll,door,,,,
638246,5d4bee98cf0b3a0f3f351ae6.jpg,bear doll,,silver pot,wooden self,red plates,clothes on the tables,water jug,,,
782846,5d4bee98cf0b3a0f3f351ae6.jpg,Delicate wash,Outdoor area,Teddy bear,Green tablecloth,Pots,Plastic lids,Wall shelf,Folded clothes,White door,Calendar
178862,5d4be233cf0b3a0f3f33c4e3.jpg,dress,,rope,cap,pal cony,bed sheet,,,,
674761,5d4be233cf0b3a0f3f33c4e3.jpg,back,,screen,chair,clip,clothes,balhoney,,,
962499,5d4be233cf0b3a0f3f33c4e3.jpg,drying,,clothes hanging,clothesline,hanging out to dry,shirts,pants,clothespin,,
812292,5ee78a2b12a02266c68b338a.jpg,Living room,,couches,den,cluttered,family room,,,,
282053,5ee78a2b12a02266c68b338a.jpg,Interior,,Home appliances,Mat,Floor,Room,Household items,,,
476632,5ee78a2b12a02266c68b338a.jpg,table,,clothes,fames,sopa,lights,house,,,
282053,5d4bdf6ccf0b3a0f3f3379d5.jpg,Humans,,Male,Mug,Water,Water container,Washing,Cleaning,,
334568,5d4bdf6ccf0b3a0f3f3379d5.jpg,wash,,hand,water,basin,family,,,,
435476,5d4be14ecf0b3a0f3f33ad63.jpg,Hygine,,Water,Handwash,Tap,Washbasin,Lotion,Bathroom,Bottle,Hand
289553,5d4be9b7cf0b3a0f3f349242.jpg,door,,wood,iron,lock,safety,purpose,,,
336136,5d4be9b7cf0b3a0f3f349242.jpg,Door,,Grill Open,Rustic,Brown,Closed,,,,
782846,5ec4facdf0611d7ddd7422c2.jpg,Clothesline,Shadows,Laundry,Courtyard,House,Concrete,Footwear,Wall,Door,Roof
230980,5ec4facdf0611d7ddd7422c2.jpg,Clothesline,White towel,Drying,Buildings,Sandals,Concrete pillar,Cat,Corrugated roofs,Decorative railing,Basket
433189,5fa3e8050593f507dd50e855.jpg,paste,,cup,tab,washbasin,tissue,,,,
792752,5fa3e8050593f507dd50e855.jpg,saniku,,pest,peers,wateer,reest room,,,,
697080,5d4beef6cf0b3a0f3f3525de.jpg,bucket,,ground,dirt,blue,water,,,,
734511,5d4beef6cf0b3a0f3f3525de.jpg,bucket,,container,water,storage,pail,floor,washing,,
823524,5ec4fa9cf0611d7ddd74212b.jpg,stand,,dress,tawal,mat,white,,,,
598710,5ec4fa9cf0611d7ddd74212b.jpg,door,,table,house,cloth,water heater,,,,
776491,5d4bf291cf0b3a0f3f3587ba.jpg,door,,book,plant,pot,toy,,,,
230980,5d4bf291cf0b3a0f3f3587ba.jpg,Wooden door,,Bookshelf,Chinese characters,Decorative piece,Cooler,Potted plant,Framed pictures,Stuffed toy,Recommended books
918411,5d4bed58cf0b3a0f3f34f712.jpg,sofa,,chair,vase,photo,sticker,,,,
815247,5d4bed58cf0b3a0f3f34f712.jpg,Table,,Sofa,Screen,Clothes,Wall stickers,Flowervase,Pillows,,
547533,5d4be421cf0b3a0f3f33f8ec.jpg,Hand washing,Kitchen,Sink,Soap,Hygiene,Water,Faucet,Cleanliness,Wristwatch,Bracelet
861370,5d4beb7dcf0b3a0f3f34c524.jpg,Laundry,,Clothesline,Drying,Outdoor,Garments,,,,
847483,5d4beb7dcf0b3a0f3f34c524.jpg,Clothesline,Drying,Laundry,Backyard,Garments,Clothespins,Plants,Wall,Bucket,Outdoor
507028,5d4beb7dcf0b3a0f3f34c524.jpg,clip,,cloth,rope,tree,stone,floor,sand,,
282053,5d4be1c4cf0b3a0f3f33b98f.jpg,Handwashing,,Water,Container,Hygiene,Hnd,Plastic cup,,,
336136,5d4be1c4cf0b3a0f3f33b98f.jpg,Hand Washing,,Water,Pan,Cleaning,Pouring,,,,
426916,5d4be1c4cf0b3a0f3f33b98f.jpg,hands,,water,bucket,floor,pouring,,,,
355768,5fd03508f2d9500e4358ca2c.jpg,Entrance,Building,Metal gate,Geometric pattern,Tiled wall,Red shapes,Yellow shapes,Stairwell,Small signs,Stickers
563304,5d4bef8acf0b3a0f3f35370a.jpg,Kitchen,Food,Cooking,Countertop,Appliances,Sink,Cabinets,Utensils,Storage,Cleanliness
776491,5ec4f9def0611d7ddd741b11.jpg,pant,,shorts,blue,green,grass,,,,
823524,5ec4f9def0611d7ddd741b11.jpg,pant,,genis,grasses,dress,stand,,,,
334568,5d4bf40acf0b3a0f3f35af6e.jpg,wash,,clean,wash basin,tap,brush,,,,
456987,5d4bf40acf0b3a0f3f35af6e.jpg,BRUSH,,PASTE,TAB,SINK,TILES,,,,
334568,5d4bea0dcf0b3a0f3f349b60.jpg,bicycle,,dropped,out,poor,dirty,,,,
951109,5d4bea0dcf0b3a0f3f349b60.jpg,BicycleRide,,UrbanCycling,SmallStreetVibes,PedalPower,CityCycling,StreetAdventure,QuietStreet,,
861370,5d4bea0dcf0b3a0f3f349b60.jpg,cycle,,old,dungen,smallspace,dirty,dust,,,
456509,5ec4f9ecf0611d7ddd741b8a.jpg,Cloth,,Root,Tree,Stick,Towel,,,,
776491,5ec4f9ecf0611d7ddd741b8a.jpg,dry,,cloth,plant,sun light,grass,,,,
885427,5ec4f9ecf0611d7ddd741b8a.jpg,Drying Clothes,,Banana Trees,Rope,Farm Field,Simple Living,Green Grass,,,
176560,5ec4f981f0611d7ddd7417ec.jpg,sink,,soap,wall,pipe,plastic cup,,,,
345581,5ec4f981f0611d7ddd7417ec.jpg,Handwashing,Water conservation,Bathroom sink,Everyday routine,Cleanliness,Public restroom,Simple setup,Water usage,Basic facilities,Personal hygiene
823524,5ec4f981f0611d7ddd7417ec.jpg,water,,hand,soap,sink,dustpin,,,,
861370,5d4bde55cf0b3a0f3f335ee5.jpg,washbasin,,hands,soap,hygeine,washing,,,,
336136,5d4bde55cf0b3a0f3f335ee5.jpg,Washing Hands,,Sink,Restroom,White,Water,,,,
812292,5f2ee6de7ac843ed331a98f8.jpg,Living room,,TV,couch,piano,den,,,,
272809,5f2ee6de7ac843ed331a98f8.jpg,CLOTHES,,DRYING,LIVING ROOM,REST,SOFA,,,,
917981,5d4be09ecf0b3a0f3f3398fb.jpg,washing hands,,scrubbing hands,soap,sink,faucet,handwashing,bathroom,,
734511,5d4be09ecf0b3a0f3f3398fb.jpg,basin,hygiene,washing hands,cleaning,faucet,man,muscles,lather,soap,bathroom
812292,5d4be411cf0b3a0f3f33f716.jpg,Lounging,,family,living room,talking,couch,,,,
823524,5d4be411cf0b3a0f3f33f716.jpg,shoba,,billow,sleeping,tv,stand,,,,
178862,5d4be411cf0b3a0f3f33f716.jpg,man,,boy,sofa,table,flour,,,,
287276,5d4be01bcf0b3a0f3f338afe.jpg,human,,tap,water,soap,hand wash,,,,
884185,5d4be01bcf0b3a0f3f338afe.jpg,Handwashing,Health,Hygiene,Faucet,Water,Sink,Soap,Cleanliness,Wet hands,Daily routine
662000,5d4be01bcf0b3a0f3f338afe.jpg,hand,,human,handwash,water,bottle,,,,
776491,5f858a4be4d029b3be1d9976.jpg,kitchen,,knife,fridge,sink,tiles,,,,
889336,5f858a4be4d029b3be1d9976.jpg,kitchen,,dishes,pantry,clean,cooking tools,,,,
291867,5f858a4be4d029b3be1d9976.jpg,Kitchen,Floor,Cabinets,Countertop,Microwave,Oven,Sink,Stove,Dishes,Appliances
823524,5ec4f9d5f0611d7ddd741ac2.jpg,dress,,stand,chairs,wasteages,tawal,,,,
918411,5ec4f9d5f0611d7ddd741ac2.jpg,wwood,,can,pant,shirt,wall,,,,
178862,5d4be745cf0b3a0f3f345248.jpg,door,,iron,cloth,wall,ground,,,,
199019,5f34438ba40937c08305f8ee.jpg,living room,,lying dog,room with sofa,watching tv,lamp light,,,,
776491,5f34438ba40937c08305f8ee.jpg,sofa,,dog,screen,flower,cloth,,,,
129345,6182c7f042765a719431db04.jpg,Bathroom,Basin,Sink,Toothbrushes,Toothpaste,Faucet,Countertop,Skincare products,Cosmetic containers,Towel
176560,6182c7f042765a719431db04.jpg,sink,,tooth paste,flash,hand wash,brush,,,,
934851,6182c7f042765a719431db04.jpg,sink,,tap,water,plastics,wall,,,,
272809,5ec4f986f0611d7ddd741812.jpg,LADY,,WASHROOM,BUCKET,MOP,WATER,,,,
370862,5ec4f986f0611d7ddd741812.jpg,Bathroom,,lady,Blue bucket,broken tiles,washing hands,,,,
201756,5ec4f986f0611d7ddd741812.jpg,water,,tittles,bugket,pipes,clening stick,,,,
370532,5ec4fb8cf0611d7ddd742913.jpg,kitchen,,maintain good,juice mixture,stove,gas,,,,
734511,5d4bea8fcf0b3a0f3f34aa7c.jpg,straw,,grass,blue tarp,hay,thatch,plastic cover,,,
359692,5d4bea8fcf0b3a0f3f34aa7c.jpg,tree,,leafee,caver,try lefe,plastic,,,,
782846,5d4be098cf0b3a0f3f339857.jpg,Kitchen,Countertop,Cabinets,Stove,Microwave,Island,Sink,Rice cooker,Dining area,Decorations
587058,5d4be098cf0b3a0f3f339857.jpg,TABLE,,KITCHEN,MODULAR,SINK,COUNTER TOP,,,,
178862,5d4be098cf0b3a0f3f339857.jpg,table,,sink,window,can,tap,,,,
284919,629f803f2a114e6ce00a44e9.jpg,dress,,outdoor,hanger,bedsheet,clips,,,,
692158,629f803f2a114e6ce00a44e9.jpg,ols house,,dress,windoes,tree,plastic tub,,,,
853350,5d4bebb1cf0b3a0f3f34cb27.jpg,Mirror,Bottles,Woman,Clutter,Bathroom,Sink,Reflection,Cups,Hygiene,Towel
734511,5d4bebb1cf0b3a0f3f34cb27.jpg,woman,,washing,basin,sink,mirror,bathroom,toiletry,,
488944,5d4be077cf0b3a0f3f339476.jpg,Living room,,Coffee table,Sofa,Armchair,Curtains,Bookshelf,Plants,,
435753,5d4be077cf0b3a0f3f339476.jpg,sofa,,table,hardwood flooring,plants,windows,door,ottoman,cabinet,easy chair
782846,5ec4fa88f0611d7ddd74207e.jpg,Bathroom,Tiled wall,Sink,Faucet,Soap,Mirror,Cabinet,Trash can,Toothbrushes,Cleaning supplies
416862,5ec4fa88f0611d7ddd74207e.jpg,pub,,fresh,mirror,shampoo,soap,,,,
815247,5ec4fa88f0611d7ddd74207e.jpg,Mirror,,Sink,Toothbrush,Soap,Toothbrush container,Liquid,,,
812292,5ec4f744f0611d7ddd740496.jpg,Kitcheb,,Cooking,cabinets,counter,stovetop,,,,
340888,5ec4f744f0611d7ddd740496.jpg,kitchen,,tiles,sinck,door,vegetables and foods,,,,
776491,5ec4f744f0611d7ddd740496.jpg,kitchen,,sink,white,floor,tiles,,,,
823524,5fd0482ff2d9500e435944fb.jpg,pump,,water,waashing fashion,sink,hand,,,,
674761,5d4bdf94cf0b3a0f3f337dff.jpg,photo,,chair,dining table,box,tv,music things,bed,,
199019,5d4bdf94cf0b3a0f3f337dff.jpg,yellow chair,,lying sofa,dining table,window,plant,,,,
847483,5d4bdf94cf0b3a0f3f337dff.jpg,Living room,Dreamcatcher,Sofa,Coffee table,Pillows,Guitar,Birdcage,Dining table,Television,Plant
178862,5f80bbe72d35623719a53617.jpg,sink,,toilet,tailes,face cream,shampoo,,,,
638246,5f80bbe72d35623719a53617.jpg,rest room on the house,,glass in the wall,tissue paper on this side,water facility is well,clean and neet,brown and whiteclour sink,,,
630137,5f80bbe72d35623719a53617.jpg,mirror,,tap,loation,ponds cream,paper,,,,
861370,5ec4f98df0611d7ddd74184e.jpg,Laundry,Household,Clothesline,Drying,Garments,Fabric,Outdoors,Washing,Breeze,Pegs
812292,5d4bea70cf0b3a0f3f34a6e4.jpg,dirty,,laundry,dirt floor,shelf,storage,,,,
638246,5d4bea70cf0b3a0f3f34a6e4.jpg,begger area,,dirty area,dirty clothes,unclean clothes,garbage dump,,,,
393568,63e16ff121c8e3024457f3be.jpg,goor,,water,fridge,kithchen,plate,,,,
638246,5fd03f91f2d9500e43590df0.jpg,this is beautician room,frame on the table,modern rest room,on the switch,table is white,this sofa clour is dark,the tiles is very clean,window is closed,glass in the wall,two photo frame
356312,5fd03f91f2d9500e43590df0.jpg,tv,,table,light,wall,switch box,,,,
812292,5ec4f9cff0611d7ddd741a8d.jpg,Hands,,soap,water,bucket,handwashing,,,,
178862,5ec4f9cff0611d7ddd741a8d.jpg,hand,,ground,water,bucket,hand wash,,,,
782846,5ec4f9cff0611d7ddd741a8d.jpg,Hand washing,Cleanliness,Soap,Water,Hygiene,Hands,Green basin,Suds,Purple bottle,Dirt ground
626800,619e5d4fbca822bd914b1f16.jpg,washing place,,singh,handwash,washing shop,water,pipe,,,
456987,619e5d4fbca822bd914b1f16.jpg,SINK,,TOWEL,TAB,CUBBOARD,BRUSH,PASTE,,,
776491,619e5d4fbca822bd914b1f16.jpg,sink,,pipe,cloth,brush,cup board,,,,
734511,5d4beec7cf0b3a0f3f352044.jpg,door,,posters,potted plant,wall,poles,house,home,,
433189,5d4beec7cf0b3a0f3f352044.jpg,door,,poster,wall,plant,cloth,,,,
812292,5f1dd9223092dc1ea31bfb91.jpg,Laundry,,drying,dry line,outside,air dry,,,,
734511,5f1dd9223092dc1ea31bfb91.jpg,clothesline,,apparel,laundry,drying,cleaning,chores,home,interior,
934851,5d4be1bdcf0b3a0f3f33b905.jpg,draw,,cup,wall,fridge,chair,,,,
719478,5d4be1bdcf0b3a0f3f33b905.jpg,fridge,,cabinet,sink,pitcher,stove,,,,
598710,5d4beb78cf0b3a0f3f34c492.jpg,tap,,sink,hand washer,tiles,hole,,,,
962499,5d4beb78cf0b3a0f3f34c492.jpg,sink,,soap,bathroom,bathroom sink,faucet,water,tile,handwashing,
488944,5d4beb78cf0b3a0f3f34c492.jpg,Sink,,Faucet,Wall tiles,Handwash,Water,Faucet handle,,,
272809,5ec4fb36f0611d7ddd742633.jpg,HANDWASH,,LIQUID,SANITISER,SOAP,CLEAN,,,,
853350,5ec4fb36f0611d7ddd742633.jpg,Bathroom,Hand soap,Sink,Toothbrushes,Toothpaste,Soap dispenser,Faucet,Wall outlet,Tiled wall,Toothbrush holder
284919,5d4be1fbcf0b3a0f3f33bedf.jpg,rack,,countertop,cup,utensils,bottles,,,,
692158,5d4be1fbcf0b3a0f3f33bedf.jpg,shows a kitchen,,microwave,coffee maker,variety of other items,sunflower decoration,,,,
662000,5d4be1fbcf0b3a0f3f33bedf.jpg,cup,,glass,bulb,door,stand,,,,
776491,5d4bf22fcf0b3a0f3f357d86.jpg,tiles,,bright,outside,car,sand,,,,
259056,5d4bf22fcf0b3a0f3f357d86.jpg,CAR,,ROPE,WINDOW,HOUSE,TREE,,,,
730266,5f1dfe8accef3a7ca909f114.jpg,tape,,water,soap,women,wash basin,,,,
940791,5f1dfe8accef3a7ca909f114.jpg,shop,,hand washing,water,class,room,,,,
199019,5f1dfe8accef3a7ca909f114.jpg,wash basin,,hand washing soap,hydration water,pouring water,blacck dress,,,,
217703,5d4be194cf0b3a0f3f33b481.jpg,Sink,Cotton swabs,Faucet,Bathroom,Mirror,Toothbrushes,Toothpaste,Hand soap,Toiletries,Flatiron
598710,5d4be194cf0b3a0f3f33b481.jpg,sink,,brush,tooth paste,tap,mirror,,,,
494896,5d4be194cf0b3a0f3f33b481.jpg,paste,,brush,sink,bottle,light,,,,
310408,5d4bdea0cf0b3a0f3f3365c1.jpg,Living room,Blanket,Sofa,Coffee table,Cushions,Decor,Person,Relaxing,Cozy,Modern
934851,5d4bdea0cf0b3a0f3f3365c1.jpg,sofable,,men,table,pillows,floor,,,,
598710,5ec4f739f0611d7ddd740438.jpg,light,,cloth,table,kitchen,roles,,,,
456987,5ec4f739f0611d7ddd740438.jpg,TOWEL,BOX,LIGHT,MICROWAVE,BOWL,WATER BOTTLE,COOKER,GASSTOVE,SPOON,KNIFE
148974,5ec4f739f0611d7ddd740438.jpg,HOUSE,,KITCHEN,CLEAN,WORK,DOOR,,,,
272809,5d4be757cf0b3a0f3f34545c.jpg,house,,living,people,stand,baral,,,,
598710,5d4be757cf0b3a0f3f34545c.jpg,rrof,,house,leaf,drum,wally,,,,
176560,5d4bf142cf0b3a0f3f356406.jpg,house,,wall,wood,chair,window,,,,
259056,5d4bf142cf0b3a0f3f356406.jpg,basket,,wood,sand,shelter,grass,,,,
507028,5d4beb63cf0b3a0f3f34c20e.jpg,chair,glass,cloth,floor,sheet,flower,screen,sunlight,window,door
152884,5d4beb63cf0b3a0f3f34c20e.jpg,dining room,,red carpet,three chairs,lighted room,electronics,,,,
934851,5d4beb63cf0b3a0f3f34c20e.jpg,floor,,clothes,tv,tables,chair,,,,
115430,5d4bf233cf0b3a0f3f357e14.jpg,handwash,,tap,soaf,wall,pipe,,,,
776491,5d4befa8cf0b3a0f3f35398e.jpg,cimeny,,chair,kitchen,table,cup board,,,,
435753,5d4befa8cf0b3a0f3f35398e.jpg,kitchen,bowl,range hood,oven,trash container,microwave,chair,cabinets,windows,countertops
287276,5ec4f92cf0611d7ddd741519.jpg,sofa,,pillow,table,water,tv,,,,
435476,5ec4f92cf0611d7ddd741519.jpg,Living room,Wooden floor,Sofa,Fireplace,Rug,Television,Coffee table,Cushions,Glass decor,Basket
284919,5fd047b6f2d9500e4359426d.jpg,sink,,tap,hand,water,wash,,,,
421763,5d4be175cf0b3a0f3f33b1e7.jpg,water,,hand wash,rap,soap oil,hand,,,,
412556,5d4be175cf0b3a0f3f33b1e7.jpg,tap,,hand,wash,water,indoor,room,,,
460365,5d4be429cf0b3a0f3f33f9de.jpg,Ceiling fan,,tea cup saucer,Gas stove,Chimmeny,window,Refrigerator,,,
178862,5d4be429cf0b3a0f3f33f9de.jpg,light,,sink,table,cup,tails,flour,,,
340888,5d4be429cf0b3a0f3f33f9de.jpg,fan,,light,wood table,kitchen,tiles,foods,,,
287276,5d4be684cf0b3a0f3f343d31.jpg,bed,,pilllow,table,window,pot,,,,
823524,5d4be684cf0b3a0f3f343d31.jpg,shoba,,tree,billow,table,stand,,,,
435476,5d4be684cf0b3a0f3f343d31.jpg,Living room,Remote,Sofa,Pillows,Artwork,Plants,Window,Table,Bookshelf,Fruit bowl
934851,5d4bf2cccf0b3a0f3f358ebc.jpg,door,,plastic s,things,room,clothes,,,,
178862,5d4bf2cccf0b3a0f3f358ebc.jpg,wood door,,wall,can,ground,stone,,,,
293284,5d4bf190cf0b3a0f3f356ba2.jpg,Cloth,,Towel,Tree,Bedsheet,Kurti,,,,
861370,5d4bdec1cf0b3a0f3f336861.jpg,sink,,kitchen,vessels,washing,hygeine,soap,clean,,
533612,5d4bdec1cf0b3a0f3f336861.jpg,Sink,Clutter,Faucet,Soap,Sponge,Dish brush,Dish rack,Cups,Tumbler,Dirty
847483,5d4bdec1cf0b3a0f3f336861.jpg,Dishwashing,Ice cube tray,Dual-handle faucet,Dawn dish soap,Soap dish,Dish rack,Cups,Cluttered,Grime,Neglected
284919,5fd04745f2d9500e43593f7a.jpg,bathroom,,tap,human,water,cleaning,,,,
370532,5fd04745f2d9500e43593f7a.jpg,toilet,,water,hand wash,tab,pathroom,,,,
199609,5fd04745f2d9500e43593f7a.jpg,hand wash,tiles,faucet,water,person,hand shower,blue shirt,face,blue wall,white
488944,5d4bebfecf0b3a0f3f34d437.jpg,Cooktop,,Countertop,Spices rack,Microwave,Cutlery drawer,Sink area,Pantry shelves,,
734511,5d4bebfecf0b3a0f3f34d437.jpg,kitchen,food preparation,storage,appliance,microwave,cabinets,interior,house,home,cooking
674761,5d4bf389cf0b3a0f3f35a34a.jpg,pen,,taple,chair,flower,books,tv,star,,
934851,5d4bf389cf0b3a0f3f35a34a.jpg,chair,,window,christmas tree,books,tables,,,,
